日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-06-05,理財專員(新店),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",新北市新店區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75759059/
2020-06-05,理財專員(敦北),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",台北市松山區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75758976/
2020-06-05,理財專員(宜蘭),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",宜蘭縣宜蘭市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75758811/
2020-06-05,理財專員(屏東),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",屏東縣屏東市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75758785/
2020-06-05,理財專員(七賢),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",高雄市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75758744/
2020-06-05,理財專員(三多),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",高雄市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/75758739/
2020-06-05,理財專員(中山),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",台北市中山區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/54412738/
2020-06-05,理財專員(內埔),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",屏東縣,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/38270301/
2020-06-05,理財專員(新竹),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",新竹市,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/38270216/
2020-06-05,理財專員(三重),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員,期貨商業務員 專業憑證",新北市三重區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/38270188/
2020-06-05,理財專員(北門),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員 專業憑證",台南市,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/75758734/
2020-06-05,理財專員(永康),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員 專業憑證",台南市,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/75758731/
2020-06-05,理財專員(永華),凱基證券股份有限公司,台北市中山區明水路,"25,000","**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。要求條件 ● 人身保險業務員,財產保險業務員,證券商業務員 專業憑證",台南市,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/75758700/
2020-06-05,理財專員(和平),凱基證券股份有限公司,台北市中山區明水路,"25,000",**經紀業務之受託買賣及各項金融商品推廣**薪酬福利我們提供具市場競爭力的薪資，並以績效為導向的獎酬及優質貼心的福利，為同仁打造完善的工作環境與成就舞台。1.勞工保險及健康保險。2.年度免費健康檢查。3.員工團體保險：定期壽險/傷害保險/住院醫療險/癌症健康險/傷害醫療險/重大疾病險等項目，同仁父母/配偶及子女均可以優惠自費加保。4.職工福利項目：部門旅遊、生日禮券、中秋及端午二節節金、醫療及急難救助、婚喪生育、子女教育獎助及社團活動等補助。,台北市中正區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91125864/
